177|1102030029|Sukarejo|1102030|1|2|16
178|1102030030|Tuh Tuhan|1102030|1|2|16
179|1102030031|Lae Gecih|1102030|1|2|16
180|1102030032|Siatas|1102030|1|2|16
181|1102030033|Kuta Kerangan|1102030|1|2|16
182|1102030034|Lipat Kajang|1102030|1|2|16
183|1102030035|Tanjung Mas|1102030|1|2|16
184|1102030036|Serasah|1102030|1|2|16
185|1102030038|Ujung Limus|1102030|1|2|16
186|1102030039|Silatong|1102030|1|2|16
187|1102030040|Lae Riman|1102030|1|2|16
188|1102030041|Pertabas|1102030|1|2|16
189|1102030042|Kuta Tinggi|1102030|1|2|16
190|1102030043|Lae Nipe|1102030|1|2|16
191|1102030044|Pakiraman|1102030|1|2|16
192|1102030048|Lae Gambir|1102030|1|2|16
193|1102030049|Kuta Batu|1102030|1|2|16
194|1102030050|Guha|1102030|1|2|16
195|1102030051|Lipat Kajang Atas|1102030|1|2|16
196|1102030052|Sidodadi|1102030|1|2|16
197|1102030053|Pandan Sari|1102030|1|2|16
198|1102031001|Pertampakan|1102031|1|2|17
199|1102031002|Tanah Merah|1102031|1|2|17
200|1102031003|Sebatang|1102031|1|2|17
201|1102031004|Seping Baru|1102031|1|2|17
202|1102031005|Perangusan|1102031|1|2|17
203|1102031006|Gunung Lagan|1102031|1|2|17
204|1102031007|Tanah Bara|1102031|1|2|17
205|1102031008|Suka Makmur|1102031|1|2|17
206|1102031009|Sidorejo|1102031|1|2|17
207|1102031010|Pandan Sari|1102031|1|2|17
208|1102031011|Blok 31|1102031|1|2|17
209|1102031012|Blok 18|1102031|1|2|17
210|1102031013|Sanggaberu Silulusan|1102031|1|2|17
211|1102031014|Blok 15|1102031|1|2|17
212|1102031015|Tulaan|1102031|1|2|17
213|1102031016|Blok VI Baru|1102031|1|2|17
214|1102031017|Tunas Harapan|1102031|1|2|17
215|1102031018|Lae Butar|1102031|1|2|17
216|1102031019|Rimo|1102031|1|2|17
217|1102031020|Sianjo Anjo Meriah|1102031|1|2|17
218|1102031021|Cingkam|1102031|1|2|17
219|1102031022|Bukit Harapan|1102031|1|2|17
220|1102031023|Penjahitan|1102031|1|2|17
221|1102031024|Tanjung Betik|1102031|1|2|17
222|1102031025|Labuhan Kera|1102031|1|2|17
223|1102032001|Situban Makmur|1102032|1|2|18
224|1102032002|Lae Balno|1102032|1|2|18
225|1102032003|Sikoran|1102032|1|2|18
226|1102032004|Napa Galuh|1102032|1|2|18
227|1102032005|Biskang|1102032|1|2|18
228|1102032006|Situbuh-tubuh|1102032|1|2|18
229|1102033001|Mandumpang|1102033|1|2|19
230|1102033002|Alur Linci|1102033|1|2|19
231|1102033003|Sirimo Mungkur|1102033|1|2|19
232|1102033004|Keras|1102033|1|2|19
233|1102033005|Ketangkuhan|1102033|1|2|19
234|1102033006|Siompin|1102033|1|2|19
235|1102033007|Bulu Ara|1102033|1|2|19
236|1102033008|Lae Bangun|1102033|1|2|19
237|1102033009|Bulu Sema|1102033|1|2|19
238|1102033010|Pangkalan Sulampi|1102033|1|2|19
239|1102033011|Suro Baru|1102033|1|2|19
240|1102042001|Sri Kayu|1102042|1|2|20
241|1102042002|Pea Jambu|1102042|1|2|20
242|1102042003|Lae Pinang|1102042|1|2|20
243|1102042004|Singkohor|1102042|1|2|20
244|1102042006|Mukti Jaya|1102042|1|2|20
245|1102042007|Lae Sipola|1102042|1|2|20
246|1102043001|Muara Pea|1102043|1|2|21
247|1102043002|Sumber Mukti|1102043|1|2|21
