1|1|1|1101010|Teupah Selatan|1101
2|1|1|1101020|Simeulue Timur|1101
3|1|1|1101021|Teupah Barat|1101
4|1|1|1101022|Teupah Tengah|1101
5|1|1|1101030|Simeulue Tengah|1101
6|1|1|1101031|Teluk Dalam|1101
7|1|1|1101032|Simeulue Cut|1101
8|1|1|1101040|Salang|1101
9|1|1|1101050|Simeulue Barat|1101
10|1|1|1101051|Alafan|1101
11|1|2|1102010|Pulau Banyak|1102
12|1|2|1102011|Pulau Banyak Barat|1102
13|1|2|1102020|Singkil|1102
14|1|2|1102021|Singkil Utara|1102
15|1|2|1102022|Kuala Baru|1102
16|1|2|1102030|Simpang Kanan|1102
17|1|2|1102031|Gunung Meriah|1102
18|1|2|1102032|Danau Paris|1102
19|1|2|1102033|Suro|1102
20|1|2|1102042|Singkohor|1102
21|1|2|1102043|Kota Baharu|1102
22|1|3|1103010|Trumon|1103
23|1|3|1103011|Trumon Timur|1103
24|1|3|1103012|Trumon Tengah|1103
25|1|3|1103020|Bakongan|1103
26|1|3|1103021|Bakongan Timur|1103
27|1|3|1103022|Kota Bahagia|1103
28|1|3|1103030|Kluet Selatan|1103
29|1|3|1103031|Kluet Timur|1103
30|1|3|1103040|Kluet Utara|1103
31|1|3|1103041|Pasie Raja|1103
32|1|3|1103042|Kluet Tengah|1103
33|1|3|1103050|Tapak Tuan|1103
34|1|3|1103060|Sama Dua|1103
35|1|3|1103070|Sawang|1103
36|1|3|1103080|Meukek|1103
37|1|3|1103090|Labuhan Haji|1103
38|1|3|1103091|Labuhan Haji Timur|1103
39|1|3|1103092|Labuhan Haji Barat|1103
40|1|4|1104010|Lawe Alas|1104
41|1|4|1104011|Babul Rahmah|1104
42|1|4|1104012|Tanoh Alas|1104
43|1|4|1104020|Lawe Sigala-gala|1104
44|1|4|1104021|Babul Makmur|1104
45|1|4|1104022|Semadam|1104
46|1|4|1104023|Leuser|1104
47|1|4|1104030|Bambel|1104
48|1|4|1104031|Bukit Tusam|1104
49|1|4|1104032|Lawe Sumur|1104
50|1|4|1104040|Babussalam|1104
51|1|4|1104041|Lawe Bulan|1104
52|1|4|1104050|Badar|1104
53|1|4|1104051|Darul Hasanah|1104
54|1|4|1104052|Ketambe|1104
55|1|4|1104053|Deleng Pokhkisen|1104
56|1|5|1105080|Serba Jadi|1105
57|1|5|1105081|Simpang Jernih|1105
58|1|5|1105082|Peunaron|1105
59|1|5|1105090|Birem Bayeun|1105
60|1|5|1105100|Rantau Selamat|1105
61|1|5|1105101|Sungai Raya|1105
62|1|5|1105110|Peureulak|1105
63|1|5|1105111|Peureulak Timur|1105
64|1|5|1105112|Peureulak Barat|1105
65|1|5|1105120|Ranto Peureulak|1105
66|1|5|1105130|Idi Rayeuk|1105
67|1|5|1105131|Peudawa|1105
68|1|5|1105132|Banda Alam|1105
69|1|5|1105133|Idi Tunong|1105
70|1|5|1105134|Darul Ihsan|1105
71|1|5|1105135|Idi Timur|1105
72|1|5|1105140|Darul Aman|1105
73|1|5|1105150|Nurussalam|1105
74|1|5|1105151|Darul Falah|1105
75|1|5|1105160|Julok|1105
76|1|5|1105161|Indra Makmur|1105
77|1|5|1105170|Pante Bidari|1105
78|1|5|1105180|Simpang Ulim|1105
79|1|5|1105181|Madat|1105
80|1|6|1106010|Linge|1106
81|1|6|1106011|Atu Lintang|1106
82|1|6|1106012|Jagong Jeget|1106
83|1|6|1106020|Bintang|1106
84|1|6|1106031|Lut Tawar|1106
85|1|6|1106032|Kebayakan|1106
86|1|6|1106040|Pegasing|1106
87|1|6|1106041|Bies|1106
88|1|6|1106050|Bebesen|1106
89|1|6|1106051|Kute Panang|1106
90|1|6|1106060|Silih Nara|1106
91|1|6|1106061|Ketol|1106
92|1|6|1106062|Celala|1106
93|1|6|1106063|Rusip Antara|1106
94|1|7|1107050|Johan Pahlawan|1107
95|1|7|1107060|Samatiga|1107
96|1|7|1107061|Bubon|1107
97|1|7|1107062|Arongan Lambalek|1107
98|1|7|1107070|Woyla|1107
99|1|7|1107071|Woyla Barat|1107
100|1|7|1107072|Woyla Timur|1107
101|1|7|1107080|Kaway Xvi|1107
102|1|7|1107081|Meureubo|1107
103|1|7|1107082|Pantai Ceuremen|1107
104|1|7|1107083|Panton Reu|1107
105|1|7|1107090|Sungai Mas|1107
106|1|8|1108010|Lhoong|1108
107|1|8|1108020|Lhoknga|1108
108|1|8|1108021|Leupung|1108
109|1|8|1108030|Indrapuri|1108
110|1|8|1108031|Kuta Cot Glie|1108
111|1|8|1108040|Seulimeum|1108
112|1|8|1108041|Kota Jantho|1108
113|1|8|1108042|Lembah Seulawah|1108
114|1|8|1108050|Mesjid Raya|1108
115|1|8|1108060|Darussalam|1108
116|1|8|1108061|Baitussalam|1108
117|1|8|1108070|Kuta Baro|1108
118|1|8|1108080|Montasik|1108
119|1|8|1108081|Blang Bintang|1108
120|1|8|1108090|Ingin Jaya|1108
121|1|8|1108091|Krueng Barona Jaya|1108
122|1|8|1108100|Suka Makmur|1108
123|1|8|1108101|Kuta Malaka|1108
124|1|8|1108102|Simpang Tiga|1108
125|1|8|1108110|Darul Imarah|1108
126|1|8|1108111|Darul Kamal|1108
127|1|8|1108120|Peukan Bada|1108
128|1|8|1108130|Pulo Aceh|1108
129|1|9|1109010|Geumpang|1109
130|1|9|1109011|Mane|1109
131|1|9|1109070|Glumpang Tiga|1109
132|1|9|1109071|Glumpang Baro|1109
133|1|9|1109080|Mutiara|1109
134|1|9|1109081|Mutiara Timur|1109
135|1|9|1109090|Tiro/truseb|1109
136|1|9|1109100|Tangse|1109
137|1|9|1109111|Keumala|1109
138|1|9|1109112|Titeue|1109
139|1|9|1109120|Sakti|1109
140|1|9|1109130|Mila|1109
141|1|9|1109140|Padang Tiji|1109
142|1|9|1109150|Delima|1109
143|1|9|1109151|Grong Grong|1109
144|1|9|1109160|Indrajaya|1109
145|1|9|1109170|Peukan Baro|1109
146|1|9|1109180|Kembang Tanjong|1109
147|1|9|1109190|Simpang Tiga|1109
148|1|9|1109200|Kota Sigli|1109
149|1|9|1109210|Pidie|1109
150|1|9|1109220|Batee|1109
151|1|9|1109230|Muara Tiga|1109
152|1|10|1110010|Samalanga|1110
153|1|10|1110011|Simpang Mamplam|1110
154|1|10|1110020|Pandrah|1110
155|1|10|1110030|Jeunieb|1110
156|1|10|1110031|Peulimbang|1110
157|1|10|1110040|Peudada|1110
158|1|10|1110050|Juli|1110
159|1|10|1110060|Jeumpa|1110
160|1|10|1110061|Kota Juang|1110
161|1|10|1110062|Kuala|1110
162|1|10|1110070|Jangka|1110
163|1|10|1110080|Peusangan|1110
164|1|10|1110081|Peusangan Selatan|1110
165|1|10|1110082|Peusangan Siblah Krueng|1110
166|1|10|1110090|Makmur|1110
167|1|10|1110100|Ganda Pura|1110
168|1|10|1110101|Kuta Blang|1110
169|1|11|1111010|Sawang|1111
170|1|11|1111020|Nisam|1111
171|1|11|1111021|Nisam Antara|1111
172|1|11|1111022|Banda Baro|1111
173|1|11|1111030|Kuta Makmur|1111
174|1|11|1111031|Simpang Keramat|1111
175|1|11|1111040|Syamtalira Bayu|1111
176|1|11|1111041|Geureudong Pase|1111
177|1|11|1111050|Meurah Mulia|1111
178|1|11|1111060|Matangkuli|1111
179|1|11|1111061|Paya Bakong|1111
180|1|11|1111062|Pirak Timu|1111
181|1|11|1111070|Cot Girek|1111
182|1|11|1111080|Tanah Jambo Aye|1111
183|1|11|1111081|Langkahan|1111
184|1|11|1111090|Seunuddon|1111
185|1|11|1111100|Baktiya|1111
186|1|11|1111101|Baktiya Barat|1111
187|1|11|1111110|Lhoksukon|1111
188|1|11|1111120|Tanah Luas|1111
189|1|11|1111121|Nibong|1111
190|1|11|1111130|Samudera|1111
191|1|11|1111140|Syamtalira Aron|1111
192|1|11|1111150|Tanah Pasir|1111
193|1|11|1111151|Lapang|1111
194|1|11|1111160|Muara Batu|1111
195|1|11|1111170|Dewantara|1111
196|1|12|1112010|Manggeng|1112
197|1|12|1112011|Lembah Sabil|1112
198|1|12|1112020|Tangan-tangan|1112
199|1|12|1112021|Setia|1112
200|1|12|1112030|Blang Pidie|1112
201|1|12|1112031|Jeumpa|1112
202|1|12|1112040|Susoh|1112
203|1|12|1112050|Kuala Batee|1112
204|1|12|1112060|Babah Rot|1112
205|1|13|1113010|Kuta Panjang|1113
206|1|13|1113011|Blang Jerango|1113
207|1|13|1113020|Blangkejeren|1113
208|1|13|1113021|Putri Betung|1113
209|1|13|1113022|Dabun Gelang|1113
210|1|13|1113023|Blang Pegayon|1113
211|1|13|1113030|Pining|1113
212|1|13|1113040|Rikit Gaib|1113
213|1|13|1113041|Pantan Cuaca|1113
214|1|13|1113050|Terangun|1113
215|1|13|1113051|Tripe Jaya|1113
216|1|14|1114010|Tamiang Hulu|1114
217|1|14|1114011|Bandar Pusaka|1114
218|1|14|1114020|Kejuruan Muda|1114
219|1|14|1114021|Tenggulun|1114
220|1|14|1114030|Rantau|1114
221|1|14|1114040|Kota Kuala Simpang|1114
222|1|14|1114050|Seruway|1114
223|1|14|1114060|Bendahara|1114
224|1|14|1114061|Banda Mulia|1114
225|1|14|1114070|Karang Baru|1114
226|1|14|1114071|Sekerak|1114
227|1|14|1114080|Manyak Payed|1114
228|1|15|1115010|Darul Makmur|1115
229|1|15|1115011|Tripa Makmur|1115
230|1|15|1115020|Kuala|1115
231|1|15|1115021|Kuala Pesisir|1115
232|1|15|1115022|Tadu Raya|1115
233|1|15|1115030|Beutong|1115
234|1|15|1115031|Beutong Ateuh Banggalang|1115
235|1|15|1115040|Seunagan|1115
236|1|15|1115041|Suka Makmue|1115
237|1|15|1115050|Seunagan Timur|1115
238|1|16|1116010|Teunom|1116
239|1|16|1116011|Pasie Raya|1116
240|1|16|1116020|Panga|1116
241|1|16|1116030|Krueng Sabee|1116
242|1|16|1116040|Setia Bakti|1116
243|1|16|1116050|Sampoiniet|1116
244|1|16|1116051|Darul Hikmah|1116
245|1|16|1116060|Jaya|1116
246|1|16|1116061|Indra Jaya|1116
247|1|17|1117010|Timang Gajah|1117
248|1|17|1117011|Gajah Putih|1117
249|1|17|1117020|Pintu Rime Gayo|1117
250|1|17|1117030|Bukit|1117
251|1|17|1117040|Wih Pesam|1117
252|1|17|1117050|Bandar|1117
253|1|17|1117051|Bener Kelipah|1117
254|1|17|1117060|Syiah Utama|1117
255|1|17|1117061|Mesidah|1117
256|1|17|1117070|Permata|1117
257|1|18|1118010|Meureudu|1118
258|1|18|1118020|Meurah Dua|1118
259|1|18|1118030|Bandar Dua|1118
260|1|18|1118040|Jangka Buya|1118
261|1|18|1118050|Ulim|1118
262|1|18|1118060|Trienggadeng|1118
263|1|18|1118070|Panteraja|1118
264|1|18|1118080|Bandar Baru|1118
265|1|19|1171010|Meuraxa|1171
266|1|19|1171011|Jaya Baru|1171
267|1|19|1171012|Banda Raya|1171
268|1|19|1171020|Baiturrahman|1171
269|1|19|1171021|Lueng Bata|1171
270|1|19|1171030|Kuta Alam|1171
271|1|19|1171031|Kuta Raja|1171
272|1|19|1171040|Syiah Kuala|1171
273|1|19|1171041|Ulee Kareng|1171
274|1|20|1172010|Sukajaya|1172
275|1|20|1172020|Sukakarya|1172
276|1|21|1173010|Langsa Timur|1173
277|1|21|1173011|Langsa Lama|1173
278|1|21|1173020|Langsa Barat|1173
279|1|21|1173021|Langsa Baro|1173
280|1|21|1173030|Langsa Kota|1173
281|1|22|1174010|Blang Mangat|1174
282|1|22|1174020|Muara Dua|1174
283|1|22|1174021|Muara Satu|1174
284|1|22|1174030|Banda Sakti|1174
285|1|23|1175010|Simpang Kiri|1175
286|1|23|1175020|Penanggalan|1175
287|1|23|1175030|Rundeng|1175
288|1|23|1175040|Sultan Daulat|1175
289|1|23|1175050|Longkib|1175
290|2|24|1201060|Idano Gawo|1201
291|2|24|1201061|Bawolato|1201
292|2|24|1201062|Ulugawo|1201
293|2|24|1201070|Gido|1201
294|2|24|1201071|Sogaeadu|1201
295|2|24|1201081|Ma u|1201
296|2|24|1201082|Somolo -molo|1201
297|2|24|1201130|Hiliduho|1201
298|2|24|1201131|Hili Serangkai|1201
299|2|24|1201132|Botomuzoi|1201
300|2|25|1202010|Batahan|1202
301|2|25|1202011|Sinunukan|1202
302|2|25|1202020|Batang Natal|1202
303|2|25|1202021|Lingga Bayu|1202
304|2|25|1202022|Ranto Baek|1202
305|2|25|1202030|Kotanopan|1202
306|2|25|1202031|Ulu Pungkut|1202
307|2|25|1202032|Tambangan|1202
308|2|25|1202033|Lembah Sorik Marapi|1202
309|2|25|1202034|Puncak Sorik Marapi|1202
310|2|25|1202040|Muara Sipongi|1202
311|2|25|1202041|Pakantan|1202
312|2|25|1202050|Panyabungan|1202
313|2|25|1202051|Panyabungan Selatan|1202
314|2|25|1202052|Panyabungan Barat|1202
315|2|25|1202053|Panyabungan Utara|1202
316|2|25|1202054|Panyabungan Timur|1202
317|2|25|1202055|Huta Bargot|1202
318|2|25|1202060|Natal|1202
319|2|25|1202070|Muara Batang Gadis|1202
320|2|25|1202080|Siabu|1202
321|2|25|1202081|Bukit Malintang|1202
322|2|25|1202082|Naga Juang|1202
323|2|26|1203010|Batang Angkola|1203
324|2|26|1203011|Sayur Matinggi|1203
325|2|26|1203012|Tano Tombangan Angkola|1203
326|2|26|1203070|Angkola Timur|1203
327|2|26|1203080|Angkola Selatan|1203
328|2|26|1203090|Angkola  Barat|1203
329|2|26|1203091|Angkola Sangkunur|1203
330|2|26|1203100|Batang Toru|1203
331|2|26|1203101|Marancar|1203
332|2|26|1203102|Muara Batang Toru|1203
333|2|26|1203110|Sipirok|1203
334|2|26|1203120|Arse|1203
335|2|26|1203160|Saipar Dolok Hole|1203
336|2|26|1203161|Aek Bilah|1203
337|2|27|1204010|Pinang Sori|1204
338|2|27|1204011|Badiri|1204
339|2|27|1204020|Sibabangun|1204
340|2|27|1204021|Lumut|1204
341|2|27|1204022|Sukabangun|1204
342|2|27|1204030|Pandan|1204
343|2|27|1204031|Tukka|1204
344|2|27|1204032|Sarudik|1204
345|2|27|1204040|Tapian Nauli|1204
346|2|27|1204041|Sitahuis|1204
347|2|27|1204050|Kolang|1204
348|2|27|1204060|Sorkam|1204
349|2|27|1204061|Sorkam Barat|1204
350|2|27|1204062|Pasaribu Tobing|1204
351|2|27|1204070|Barus|1204
352|2|27|1204071|Sosor Gadong|1204
353|2|27|1204072|Andam Dewi|1204
354|2|27|1204073|Barus Utara|1204
355|2|27|1204080|Manduamas|1204
356|2|27|1204081|Sirandorung|1204
357|2|28|1205030|Parmonangan|1205
358|2|28|1205040|Adiankoting|1205
359|2|28|1205050|Sipoholon|1205
360|2|28|1205060|Tarutung|1205
361|2|28|1205061|Siatas Barita|1205
362|2|28|1205070|Pahae Julu|1205
363|2|28|1205080|Pahae Jae|1205
364|2|28|1205081|Purbatua|1205
365|2|28|1205082|Simangumban|1205
366|2|28|1205090|Pangaribuan|1205
367|2|28|1205100|Garoga|1205
368|2|28|1205110|Sipahutar|1205
369|2|28|1205120|Siborongborong|1205
370|2|28|1205130|Pagaran|1205
371|2|28|1205180|Muara|1205
372|2|29|1206030|Balige|1206
373|2|29|1206031|Tampahan|1206
374|2|29|1206040|Laguboti|1206
375|2|29|1206050|Habinsaran|1206
376|2|29|1206051|Borbor|1206
377|2|29|1206052|Nassau|1206
378|2|29|1206060|Silaen|1206
379|2|29|1206061|Sigumpar|1206
380|2|29|1206070|Porsea|1206
381|2|29|1206071|Pintu Pohan Meranti|1206
382|2|29|1206072|Siantar Narumonda|1206
383|2|29|1206073|Parmaksian|1206
384|2|29|1206080|Lumban Julu|1206
385|2|29|1206081|Uluan|1206
386|2|29|1206082|Ajibata|1206
387|2|29|1206083|Bonatua Lunasi|1206
388|2|30|1207050|Bilah Hulu|1207
389|2|30|1207070|Pangkatan|1207
390|2|30|1207080|Bilah Barat|1207
391|2|30|1207130|Bilah Hilir|1207
392|2|30|1207140|Panai Hulu|1207
393|2|30|1207150|Panai Tengah|1207
394|2|30|1207160|Panai Hilir|1207
395|2|30|1207210|Rantau Selatan|1207
396|2|30|1207220|Rantau Utara|1207
397|2|31|1208010|Bandar Pasir Mandoge|1208
398|2|31|1208020|Bandar Pulau|1208
399|2|31|1208021|Aek Songsongan|1208
400|2|31|1208022|Rahuning|1208
401|2|31|1208030|Pulau Rakyat|1208
402|2|31|1208031|Aek Kuasan|1208
403|2|31|1208032|Aek Ledong|1208
404|2|31|1208040|Sei Kepayang|1208
405|2|31|1208041|Sei Kepayang Barat|1208
406|2|31|1208042|Sei Kepayang Timur|1208
407|2|31|1208050|Tanjung Balai|1208
408|2|31|1208060|Simpang Empat|1208
409|2|31|1208061|Teluk Dalam|1208
410|2|31|1208070|Air Batu|1208
411|2|31|1208071|Sei Dadap|1208
412|2|31|1208080|Buntu Pane|1208
413|2|31|1208081|Tinggi Raja|1208
414|2|31|1208082|Setia Janji|1208
415|2|31|1208090|Meranti|1208
416|2|31|1208091|Pulo Bandring|1208
417|2|31|1208092|Rawang Panca Arga|1208
418|2|31|1208100|Air Joman|1208
419|2|31|1208101|Silau Laut|1208
420|2|31|1208160|Kisaran Barat|1208
421|2|31|1208170|Kisaran Timur|1208
422|2|32|1209010|Silimakuta|1209
423|2|32|1209011|Pematang Silimahuta|1209
424|2|32|1209020|Purba|1209
425|2|32|1209021|Haranggaol Horison|1209
426|2|32|1209040|Sidamanik|1209
427|2|32|1209041|Pematang Sidamanik|1209
428|2|32|1209050|Girsang Sipangan Bolon|1209
429|2|32|1209060|Tanah Jawa|1209
430|2|32|1209061|Hatonduhan|1209
431|2|32|1209070|Dolok Panribuan|1209
432|2|32|1209080|Jorlang Hataran|1209
433|2|32|1209090|Panei|1209
434|2|32|1209091|Panombean Panei|1209
435|2|32|1209100|Raya|1209
436|2|32|1209101|Dolog Masagal|1209
437|2|32|1209110|Dolok Silau|1209
438|2|32|1209120|Silau Kahean|1209
439|2|32|1209130|Raya Kahean|1209
440|2|32|1209140|Tapian Dolok|1209
441|2|32|1209150|Dolok Batu Nanggar|1209
442|2|32|1209160|Siantar|1209
443|2|32|1209161|Gunung Malela|1209
444|2|32|1209162|Gunung Maligas|1209
445|2|32|1209170|Hutabayu Raja|1209
446|2|32|1209171|Jawa Maraja Bah Jambi|1209
447|2|32|1209180|Pematang Bandar|1209
448|2|32|1209181|Bandar Huluan|1209
449|2|32|1209190|Bandar|1209
450|2|32|1209191|Bandar Masilam|1209
451|2|32|1209200|Bosar Maligas|1209
452|2|32|1209210|Ujung Padang|1209
453|2|33|1210030|Sidikalang|1210
454|2|33|1210031|Berampu|1210
455|2|33|1210032|Sitinjo|1210
456|2|33|1210040|Parbuluan|1210
457|2|33|1210050|Sumbul|1210
458|2|33|1210051|Silahisabungan|1210
459|2|33|1210060|Silima Pungga-pungga|1210
460|2|33|1210061|Lae Parira|1210
461|2|33|1210070|Siempat Nempu|1210
462|2|33|1210080|Siempat Nempu Hulu|1210
463|2|33|1210090|Siempat Nempu Hilir|1210
464|2|33|1210100|Tiga Lingga|1210
465|2|33|1210101|Gunung Sitember|1210
466|2|33|1210110|Pegagan Hilir|1210
467|2|33|1210120|Tanah Pinem|1210
468|2|34|1211010|Mardingding|1211
469|2|34|1211020|Laubaleng|1211
470|2|34|1211030|Tiga Binanga|1211
471|2|34|1211040|Juhar|1211
472|2|34|1211050|Munte|1211
473|2|34|1211060|Kuta Buluh|1211
474|2|34|1211070|Payung|1211
475|2|34|1211071|Tiganderket|1211
476|2|34|1211080|Simpang Empat|1211
477|2|34|1211081|Naman Teran|1211
478|2|34|1211082|Merdeka|1211
479|2|34|1211090|Kabanjahe|1211
480|2|34|1211100|Berastagi|1211
481|2|34|1211110|Tigapanah|1211
482|2|34|1211111|Dolat Rayat|1211
483|2|34|1211120|Merek|1211
484|2|34|1211130|Barusjahe|1211
485|2|35|1212010|Gunung Meriah|1212
486|2|35|1212020|Sinembah Tanjung Muda Hulu|1212
487|2|35|1212030|Sibolangit|1212
488|2|35|1212040|Kutalimbaru|1212
489|2|35|1212050|Pancur Batu|1212
490|2|35|1212060|Namo Rambe|1212
491|2|35|1212070|Biru-biru|1212
492|2|35|1212080|Sinembah Tanjung Muda Hilir|1212
493|2|35|1212090|Bangun Purba|1212
494|2|35|1212190|Galang|1212
495|2|35|1212200|Tanjung Morawa|1212
496|2|35|1212210|Patumbak|1212
497|2|35|1212220|Deli Tua|1212
498|2|35|1212230|Sunggal|1212
499|2|35|1212240|Hamparan Perak|1212
500|2|35|1212250|Labuhan Deli|1212
501|2|35|1212260|Percut Sei Tuan|1212
502|2|35|1212270|Batang Kuis|1212
503|2|35|1212280|Pantai Labu|1212
504|2|35|1212290|Beringin|1212
505|2|35|1212300|Lubuk Pakam|1212
506|2|35|1212310|Pagar Merbau|1212
507|2|36|1213010|Bohorok|1213
508|2|36|1213011|Sirapit|1213
509|2|36|1213020|Salapian|1213
510|2|36|1213021|Kutambaru|1213
511|2|36|1213030|Sei Bingai|1213
512|2|36|1213040|Kuala|1213
513|2|36|1213050|Selesai|1213
514|2|36|1213060|Binjai|1213
515|2|36|1213070|Stabat|1213
516|2|36|1213080|Wampu|1213
517|2|36|1213090|Batang Serangan|1213
518|2|36|1213100|Sawit Seberang|1213
519|2|36|1213110|Padang Tualang|1213
520|2|36|1213120|Hinai|1213
521|2|36|1213130|Secanggang|1213
522|2|36|1213140|Tanjung Pura|1213
523|2|36|1213150|Gebang|1213
524|2|36|1213160|Babalan|1213
525|2|36|1213170|Sei Lepan|1213
526|2|36|1213180|Brandan Barat|1213
527|2|36|1213190|Besitang|1213
528|2|36|1213200|Pangkalan Susu|1213
529|2|36|1213201|Pematang Jaya|1213
530|2|37|1214010|Hibala|1214
531|2|37|1214011|Tanah Masa|1214
532|2|37|1214020|Pulau-pulau Batu|1214
533|2|37|1214021|Pulau-pulau Batu Timur|1214
534|2|37|1214022|Simuk|1214
535|2|37|1214023|Pulau-pulau Batu Barat|1214
536|2|37|1214024|Pulau-pulau Batu Utara|1214
537|2|37|1214030|Teluk Dalam|1214
538|2|37|1214031|Fanayama|1214
539|2|37|1214032|Toma|1214
540|2|37|1214033|Maniamolo|1214
541|2|37|1214034|Mazino|1214
542|2|37|1214035|Luahagundre Maniamolo|1214
543|2|37|1214036|Onolalu|1214
544|2|37|1214040|Amandraya|1214
545|2|37|1214041|Aramo|1214
546|2|37|1214042|Ulususua|1214
547|2|37|1214050|Lahusa|1214
548|2|37|1214051|Siduaori|1214
549|2|37|1214052|Somambawa|1214
550|2|37|1214060|Gomo|1214
551|2|37|1214061|Susua|1214
552|2|37|1214062|Mazo|1214
553|2|37|1214063|Umbunasi|1214
554|2|37|1214064|Idanotae|1214
555|2|37|1214065|Uluidanotae|1214
556|2|37|1214066|Boronadu|1214
557|2|37|1214070|Lolomatua|1214
558|2|37|1214071|Ulunoyo|1214
559|2|37|1214072|Huruna|1214
560|2|37|1214080|lolowau'|1214
561|2|37|1214081|Hilimegai|1214
562|2|37|1214082|Oou|1214
563|2|37|1214083|Onohazumba|1214
564|2|37|1214084|Hilisalawaahe|1214
565|2|38|1215010|Pakkat|1215
566|2|38|1215020|Onan Ganjang|1215
567|2|38|1215030|Sijama Polang|1215
568|2|38|1215040|Dolok Sanggul|1215
569|2|38|1215050|Lintong Nihuta|1215
570|2|38|1215060|Paranginan|1215
571|2|38|1215070|Bakti Raja|1215
572|2|38|1215080|Pollung|1215
573|2|38|1215090|Parlilitan|1215
574|2|38|1215100|Tara Bintang|1215
575|2|39|1216010|Salak|1216
576|2|39|1216011|Sitellu Tali Urang Jehe|1216
577|2|39|1216012|Pagindar|1216
578|2|39|1216013|Sitellu Tali Urang Julu|1216
579|2|39|1216014|Pergetteng-getteng Sengkut|1216
580|2|39|1216020|Kerajaan|1216
581|2|39|1216021|Tinada|1216
582|2|39|1216022|Siempat Rube|1216
583|2|40|1217010|Sianjur Mula Mula|1217
584|2|40|1217020|Harian|1217
585|2|40|1217030|Sitio-tio|1217
586|2|40|1217040|Onan Runggu|1217
587|2|40|1217050|Nainggolan|1217
588|2|40|1217060|Palipi|1217
589|2|40|1217070|Ronggur Nihuta|1217
590|2|40|1217080|Pangururan|1217
591|2|40|1217090|Simanindo|1217
592|2|41|1218010|Kotarih|1218
593|2|41|1218011|Silinda|1218
594|2|41|1218012|Bintang Bayu|1218
595|2|41|1218020|Dolok Masihul|1218
596|2|41|1218021|Serbajadi|1218
597|2|41|1218030|Sipispis|1218
598|2|41|1218040|Dolok Merawan|1218
599|2|41|1218050|Tebingtinggi|1218
600|2|41|1218051|Tebing Syahbandar|1218
601|2|41|1218060|Bandar Khalipah|1218
602|2|41|1218070|Tanjung Beringin|1218
603|2|41|1218080|Sei Rampah|1218
604|2|41|1218081|Sei Bamban|1218
605|2|41|1218090|Teluk Mengkudu|1218
606|2|41|1218100|Perbaungan|1218
607|2|41|1218101|Pegajahan|1218
608|2|41|1218110|Pantai Cermin|1218
609|2|42|1219010|Sei Balai|1219
610|2|42|1219020|Tanjung Tiram|1219
611|2|42|1219021|Nibung Hangus|1219
612|2|42|1219030|Talawi|1219
613|2|42|1219031|Datuk Tanah Datar|1219
614|2|42|1219040|Limapuluh|1219
615|2|42|1219041|Lima Puluh Pesisir|1219
616|2|42|1219042|Datuk Lima Puluh|1219
617|2|42|1219050|Air Putih|1219
618|2|42|1219060|Sei Suka|1219
619|2|42|1219061|Laut Tador|1219
620|2|42|1219070|Medang Deras|1219
621|2|43|1220010|Batang Onang|1220
622|2|43|1220020|Padang Bolak Julu|1220
623|2|43|1220030|Portibi|1220
624|2|43|1220040|Padang Bolak|1220
625|2|43|1220041|Padang Bolak Tenggara|1220
626|2|43|1220050|Simangambat|1220
627|2|43|1220051|Ujung Batu|1220
628|2|43|1220060|Halongonan|1220
629|2|43|1220061|Halongonan Timur|1220
630|2|43|1220070|Dolok|1220
631|2|43|1220080|Dolok Sigompulon|1220
632|2|43|1220090|Hulu Sihapas|1220
633|2|44|1221010|Sosopan|1221
634|2|44|1221020|Ulu Barumun|1221
635|2|44|1221030|Barumun|1221
636|2|44|1221031|Barumun Selatan|1221
637|2|44|1221040|Lubuk Barumun|1221
638|2|44|1221050|Sosa|1221
639|2|44|1221060|Batang Lubu Sutam|1221
640|2|44|1221070|Huta Raja Tinggi|1221
641|2|44|1221080|Huristak|1221
642|2|44|1221090|Barumun Tengah|1221
643|2|44|1221091|Aek Nabara Barumun|1221
644|2|44|1221092|Sihapas Barumun|1221
645|2|45|1222010|Sungai Kanan|1222
646|2|45|1222020|Torgamba|1222
647|2|45|1222030|Kota Pinang|1222
648|2|45|1222040|Silangkitang|1222
649|2|45|1222050|Kampung Rakyat|1222
650|2|46|1223010|Na Ix-x|1223
651|2|46|1223020|Marbau|1223
652|2|46|1223030|Aek Kuo|1223
653|2|46|1223040|Aek Natas|1223
654|2|46|1223050|Kualuh Selatan|1223
655|2|46|1223060|Kualuh Hilir|1223
656|2|46|1223070|Kualuh Hulu|1223
657|2|46|1223080|Kualuh Leidong|1223
658|2|47|1224010|Tugala Oyo|1224
659|2|47|1224020|Alasa|1224
660|2|47|1224030|Alasa Talu Muzoi|1224
661|2|47|1224040|Namohalu Esiwa|1224
662|2|47|1224050|Sitolu Ori|1224
663|2|47|1224060|Tuhemberua|1224
664|2|47|1224070|Sawo|1224
665|2|47|1224080|Lotu|1224
666|2|47|1224090|Lahewa Timur|1224
667|2|47|1224100|Afulu|1224
668|2|47|1224110|Lahewa|1224
669|2|48|1225010|Sirombu|1225
670|2|48|1225020|Lahomi|1225
671|2|48|1225030|Ulu Moro o|1225
672|2|48|1225040|Lolofitu Moi|1225
673|2|48|1225050|Mandrehe Utara|1225
674|2|48|1225060|Mandrehe|1225
